,SK_ID_CURR
2496,102928
2497,102929
2498,102930
2499,102931
2500,102934
2501,102936
2502,102937
2503,102938
2504,102939
2505,102940
2506,102941
2507,102942
2508,102943
2509,102944
2510,102945
2511,102946
2512,102947
2513,102948
2514,102949
2515,102950
2516,102951
2517,102952
2518,102953
2519,102954
2520,102955
2521,102956
2522,102957
2523,102959
2524,102960
2525,102961
2526,102962
2527,102963
2528,102964
2529,102965
2530,102966
2531,102967
2532,102968
2533,102970
2534,102972
2535,102973
2536,102974
2537,102976
2538,102977
2539,102978
2540,102980
2541,102981
2542,102983
2543,102984
2544,102985
2545,102986
2546,102988
2547,102990
2548,102991
2549,102992
2550,102993
2551,102994
2552,102997
2553,102998
2554,102999
2555,103002
2556,103003
2557,103005
2558,103006
2559,103007
2560,103008
2561,103009
2562,103011
2563,103012
2564,103013
2565,103014
2566,103015
2567,103016
2568,103017
2569,103018
2570,103019
2571,103020
2572,103021
2573,103022
2574,103023
2575,103024
2576,103026
2577,103027
2578,103028
2579,103030
2580,103031
2581,103032
2582,103033
2583,103034
2584,103035
2585,103036
2586,103037
2587,103038
2588,103039
2589,103040
2590,103041
2591,103042
2592,103043
2593,103044
2594,103045
2595,103047
2596,103048
2597,103049
2598,103050
2599,103051
2600,103052
2601,103053
2602,103054
2603,103055
2604,103057
2605,103058
2606,103059
2607,103060
2608,103061
2609,103063
2610,103064
2611,103065
2612,103066
2613,103067
2614,103068
2615,103069
2616,103070
2617,103071
2618,103072
2619,103073
2620,103074
2621,103075
2622,103076
2623,103077
2624,103079
2625,103080
2626,103081
2627,103082
2628,103084
2629,103085
2630,103086
2631,103087
2632,103088
2633,103089
2634,103090
2635,103091
2636,103093
2637,103094
2638,103095
2639,103098
2640,103099
2641,103100
2642,103101
2643,103103
2644,103104
2645,103105
2646,103106
2647,103107
2648,103108
2649,103109
2650,103110
2651,103111
2652,103113
2653,103114
2654,103115
2655,103116
2656,103117
2657,103118
2658,103119
2659,103120
2660,103121
2661,103122
2662,103123
2663,103124
2664,103125
2665,103126
2666,103127
2667,103128
2668,103129
2669,103130
2670,103131
2671,103133
2672,103134
2673,103135
2674,103136
2675,103137
2676,103138
2677,103139
2678,103140
2679,103141
2680,103142
2681,103143
2682,103148
2683,103149
2684,103150
2685,103151
2686,103152
2687,103153
2688,103155
2689,103156
2690,103157
2691,103159
2692,103160
2693,103161
2694,103162
2695,103163
2696,103164
2697,103165
2698,103166
2699,103167
2700,103168
2701,103169
2702,103170
2703,103172
2704,103174
2705,103175
2706,103176
2707,103177
2708,103178
2709,103179
2710,103180
2711,103181
2712,103182
2713,103183
2714,103185
2715,103186
2716,103187
2717,103188
2718,103189
2719,103190
2720,103191
2721,103192
2722,103193
2723,103194
2724,103197
2725,103198
2726,103199
2727,103200
2728,103201
2729,103202
2730,103203
2731,103204
2732,103205
2733,103207
2734,103208
2735,103209
2736,103210
2737,103211
2738,103212
2739,103213
2740,103214
2741,103215
2742,103216
2743,103217
2744,103218
2745,103219
2746,103220
2747,103221
2748,103222
2749,103223
2750,103224
2751,103225
2752,103226
2753,103227
2754,103228
2755,103229
2756,103233
2757,103234
2758,103235
2759,103236
2760,103237
2761,103238
2762,103241
2763,103242
2764,103244
2765,103245
2766,103246
2767,103247
2768,103248
2769,103249
2770,103250
2771,103251
2772,103253
2773,103254
2774,103255
2775,103256
2776,103257
2777,103260
2778,103261
2779,103262
2780,103263
2781,103264
2782,103265
2783,103266
2784,103267
2785,103268
2786,103269
2787,103270
2788,103271
2789,103272
2790,103273
2791,103274
2792,103275
2793,103276
2794,103277
2795,103278
2796,103281
2797,103282
2798,103283
2799,103284
2800,103285
2801,103288
2802,103289
2803,103291
2804,103292
2805,103293
2806,103294
2807,103295
2808,103296
2809,103297
2810,103299
2811,103300
2812,103302
2813,103303
2814,103304
2815,103305
2816,103306
2817,103307
2818,103308
2819,103309
2820,103310
2821,103311
2822,103312
2823,103313
2824,103314
2825,103316
2826,103317
2827,103318
2828,103320
2829,103321
2830,103322
2831,103323
2832,103324
2833,103325
2834,103326
2835,103327
2836,103328
2837,103329
2838,103330
2839,103331
2840,103332
2841,103333
2842,103335
2843,103337
2844,103338
2845,103339
2846,103340
2847,103341
2848,103342
2849,103343
2850,103344
2851,103346
2852,103347
2853,103348
2854,103349
2855,103350
2856,103351
2857,103352
2858,103353
2859,103354
2860,103355
2861,103356
2862,103357
2863,103358
2864,103359
2865,103360
2866,103361
2867,103362
2868,103363
2869,103364
2870,103365
2871,103366
2872,103367
2873,103369
2874,103370
2875,103372
2876,103373
2877,103374
2878,103375
2879,103376
2880,103378
2881,103379
2882,103380
2883,103381
2884,103382
2885,103383
2886,103384
2887,103385
2888,103386
2889,103387
2890,103388
2891,103389
2892,103390
2893,103391
2894,103392
2895,103393
2896,103394
2897,103395
2898,103396
2899,103397
2900,103399
2901,103400
2902,103401
2903,103402
2904,103403
2905,103405
2906,103406
2907,103407
2908,103409
2909,103411
2910,103412
2911,103413
2912,103414
2913,103415
2914,103416
2915,103417
2916,103419
2917,103421
2918,103422
2919,103423
2920,103424
2921,103425
2922,103426
2923,103427
2924,103428
2925,103429
2926,103430
2927,103431
2928,103434
2929,103435
2930,103437
2931,103438
2932,103439
2933,103441
2934,103442
2935,103443
2936,103444
2937,103445
2938,103446
2939,103447
2940,103448
2941,103449
2942,103450
2943,103451
2944,103452
2945,103454
2946,103455
2947,103456
2948,103457
2949,103458
2950,103463
2951,103464
2952,103465
2953,103466
2954,103467
2955,103468
2956,103469
2957,103470
2958,103471
2959,103472
2960,103476
2961,103477
2962,103479
2963,103481
2964,103482
2965,103483
2966,103485
2967,103486
2968,103487
2969,103488
2970,103489
2971,103490
2972,103491
2973,103492
2974,103493
2975,103495
2976,103496
2977,103497
2978,103498
2979,103499
2980,103500
2981,103501
2982,103502
2983,103503
2984,103504
2985,103505
2986,103506
2987,103507
2988,103508
2989,103509
2990,103510
2991,103511
2992,103512
2993,103514
2994,103517
2995,103518
2996,103519
2997,103520
2998,103521
2999,103522
3000,103523
3001,103524
3002,103526
3003,103527
3004,103528
3005,103529
3006,103530
3007,103531
3008,103532
3009,103533
3010,103534
3011,103535
3012,103536
3013,103537
3014,103538
3015,103539
3016,103540
3017,103542
3018,103543
3019,103545
3020,103546
3021,103547
3022,103548
3023,103549
3024,103550
3025,103551
3026,103552
3027,103553
3028,103554
3029,103555
3030,103556
3031,103557
3032,103558
3033,103559
3034,103560
3035,103561
3036,103563
3037,103564
3038,103565
3039,103566
3040,103567
3041,103568
3042,103569
3043,103571
3044,103573
3045,103576
3046,103577
3047,103578
3048,103579
3049,103580
3050,103582
3051,103583
3052,103584
3053,103585
3054,103586
3055,103587
3056,103588
3057,103589
3058,103590
3059,103592
3060,103593
3061,103595
3062,103597
3063,103598
3064,103599
3065,103600
3066,103601
3067,103602
3068,103603
3069,103604
3070,103605
3071,103606
3072,103607
3073,103608
3074,103610
3075,103611
3076,103612
3077,103616
3078,103617
3079,103618
3080,103619
3081,103620
3082,103621
3083,103622
3084,103623
3085,103626
3086,103627
3087,103630
3088,103631
3089,103632
3090,103633
3091,103634
3092,103635
3093,103636
3094,103637
3095,103638
3096,103639
3097,103640
3098,103641
3099,103642
3100,103643
3101,103644
3102,103645
3103,103646
3104,103649
3105,103650
3106,103652
3107,103653
3108,103654
3109,103655
3110,103656
3111,103657
3112,103659
3113,103660
3114,103661
3115,103662
3116,103663
3117,103664
3118,103665
3119,103666
3120,103667
3121,103670
3122,103671
3123,103672
3124,103673
3125,103674
3126,103675
3127,103677
3128,103678
3129,103679
3130,103680
3131,103681
3132,103684
3133,103685
3134,103686
3135,103687
3136,103688
3137,103690
3138,103691
3139,103692
3140,103693
3141,103694
3142,103695
3143,103696
3144,103697
3145,103698
3146,103699
3147,103700
3148,103701
3149,103702
3150,103703
3151,103704
3152,103705
3153,103706
3154,103707
3155,103708
3156,103709
3157,103710
3158,103711
3159,103712
3160,103713
3161,103714
3162,103715
3163,103716
3164,103717
3165,103718
3166,103719
3167,103720
3168,103721
3169,103722
3170,103723
3171,103724
3172,103726
3173,103727
3174,103728
3175,103729
3176,103730
3177,103731
3178,103732
3179,103734
3180,103735
3181,103736
3182,103737
3183,103738
3184,103739
3185,103740
3186,103741
3187,103742
3188,103743
3189,103745
3190,103746
3191,103747
3192,103748
3193,103749
3194,103750
3195,103751
3196,103752
3197,103753
3198,103754
3199,103755
3200,103756
3201,103757
3202,103758
3203,103759
3204,103760
3205,103761
3206,103763
3207,103764
3208,103765
3209,103766
3210,103767
3211,103768
3212,103769
3213,103770
3214,103772
3215,103774
3216,103775
3217,103776
3218,103777
3219,103778
3220,103779
3221,103780
3222,103781
3223,103782
3224,103785
3225,103786
3226,103788
3227,103789
3228,103790
3229,103791
3230,103792
3231,103793
3232,103794
3233,103795
3234,103796
3235,103797
3236,103798
3237,103799
3238,103800
3239,103801
3240,103802
3241,103803
3242,103804
3243,103805
3244,103806
3245,103807
3246,103809
3247,103810
3248,103811
3249,103815
3250,103816
3251,103817
3252,103819
3253,103820
3254,103821
3255,103822
3256,103823
3257,103825
3258,103826
3259,103827
3260,103829
3261,103831
3262,103832
3263,103833
3264,103834
3265,103835
3266,103836
3267,103837
3268,103838
3269,103839
3270,103841
3271,103843
3272,103844
3273,103845
3274,103846
3275,103849
3276,103850
3277,103852
3278,103853
3279,103855
3280,103856
3281,103858
3282,103859
3283,103860
3284,103863
3285,103864
3286,103866
3287,103867
3288,103868
3289,103869
3290,103871
3291,103872
3292,103873
3293,103874
3294,103875
3295,103877
3296,103878
3297,103879
3298,103880
3299,103881
3300,103882
3301,103883
3302,103884
3303,103885
3304,103886
3305,103887
3306,103888
3307,103889
3308,103890
3309,103892
3310,103893
3311,103894
3312,103895
3313,103896
3314,103897
3315,103898
3316,103899
3317,103900
3318,103901
3319,103902
3320,103903
3321,103904
3322,103905
3323,103906
3324,103907
3325,103909
3326,103910
3327,103911
3328,103912
3329,103913
3330,103915
3331,103916
3332,103917
3333,103919
3334,103920
3335,103921
3336,103922
3337,103923
3338,103924
3339,103925
3340,103926
3341,103927
3342,103928
3343,103929
3344,103930
3345,103931
3346,103932
3347,103933
3348,103934
3349,103935
3350,103936
3351,103937
3352,103938
3353,103939
3354,103941
3355,103942
3356,103943
3357,103944
3358,103945
3359,103946
3360,103947
3361,103948
3362,103949
3363,103950
3364,103951
3365,103952
3366,103953
3367,103954
3368,103955
3369,103956
3370,103957
3371,103958
3372,103959
3373,103960
3374,103961
3375,103962
3376,103964
3377,103965
3378,103967
3379,103968
3380,103969
3381,103970
3382,103972
3383,103973
3384,103974
3385,103975
3386,103976
3387,103977
3388,103978
3389,103979
3390,103981
3391,103983
3392,103986
3393,103987
3394,103988
3395,103989
3396,103990
3397,103991
3398,103992
3399,103993
3400,103994
3401,103995
3402,103996
3403,103997
3404,103999
3405,104000
3406,104001
3407,104002
3408,104003
3409,104004
3410,104005
3411,104006
3412,104007
3413,104008
3414,104009
3415,104010
3416,104011
3417,104012
3418,104013
3419,104014
3420,104015
3421,104016
3422,104017
3423,104018
3424,104020
3425,104021
3426,104022
3427,104023
3428,104024
3429,104025
3430,104027
3431,104028
3432,104029
3433,104030
3434,104031
3435,104032
3436,104033
3437,104034
3438,104036
3439,104037
3440,104038
3441,104039
3442,104040
3443,104041
3444,104042
3445,104043
3446,104046
3447,104048
3448,104049
3449,104050
3450,104052
3451,104053
3452,104054
3453,104055
3454,104056
3455,104057
3456,104059
3457,104060
3458,104061
3459,104062
3460,104064
3461,104065
3462,104067
3463,104068
3464,104069
3465,104070
3466,104071
3467,104072
3468,104073
3469,104074
3470,104075
3471,104076
3472,104077
3473,104078
3474,104079
3475,104080
3476,104081
3477,104082
3478,104084
3479,104085
3480,104086
3481,104088
3482,104090
3483,104091
3484,104092
3485,104093
3486,104094
3487,104096
3488,104097
3489,104099
3490,104100
3491,104101
3492,104102
3493,104103
3494,104105
3495,104106
3496,104107
3497,104108
3498,104109
3499,104111
3500,104112
3501,104113
3502,104114
3503,104115
3504,104117
3505,104118
3506,104119
3507,104121
3508,104123
3509,104124
3510,104125
3511,104126
3512,104127
3513,104128
3514,104129
3515,104130
3516,104133
3517,104134
3518,104137
3519,104138
3520,104139
3521,104140
3522,104141
3523,104142
3524,104143
3525,104144
3526,104145
3527,104146
3528,104147
3529,104148
3530,104151
3531,104152
3532,104153
3533,104154
3534,104155
3535,104157
3536,104158
3537,104159
3538,104160
3539,104161
3540,104162
3541,104163
3542,104164
3543,104166
3544,104167
3545,104168
3546,104169
3547,104170
3548,104171
3549,104172
3550,104173
3551,104174
3552,104176
3553,104177
3554,104178
3555,104180
3556,104181
3557,104182
3558,104183
3559,104185
3560,104186
3561,104187
3562,104188
3563,104189
3564,104190
3565,104191
3566,104192
3567,104193
3568,104194
3569,104195
3570,104196
3571,104197
3572,104198
3573,104199
3574,104200
3575,104201
3576,104202
3577,104203
3578,104204
3579,104205
3580,104207
3581,104208
3582,104209
3583,104210
3584,104211
3585,104212
3586,104213
3587,104214
3588,104215
3589,104217
3590,104218
3591,104219
3592,104220
3593,104221
3594,104222
3595,104223
3596,104224
3597,104225
3598,104226
3599,104227
3600,104228
3601,104229
3602,104231
3603,104232
3604,104233
3605,104234
3606,104235
3607,104236
3608,104237
3609,104238
3610,104239
3611,104240
3612,104241
3613,104242
3614,104243
3615,104244
3616,104245
3617,104246
3618,104247
3619,104248
3620,104249
3621,104250
3622,104251
3623,104252
3624,104253
3625,104254
3626,104255
3627,104256
3628,104258
3629,104259
3630,104260
3631,104261
3632,104262
3633,104263
3634,104264
3635,104265
3636,104266
3637,104267
3638,104268
3639,104269
3640,104270
3641,104271
3642,104274
3643,104275
3644,104276
3645,104277
3646,104279
3647,104280
3648,104281
3649,104282
3650,104283
3651,104284
3652,104285
3653,104286
3654,104287
3655,104288
3656,104289
3657,104290
3658,104291
3659,104292
3660,104293
3661,104296
3662,104299
3663,104300
3664,104301
3665,104302
3666,104303
3667,104304
3668,104305
3669,104306
3670,104307
3671,104309
3672,104310
3673,104311
3674,104312
3675,104313
3676,104314
3677,104315
3678,104316
3679,104317
3680,104321
3681,104322
3682,104323
3683,104324
3684,104325
3685,104326
3686,104328
3687,104329
3688,104330
3689,104331
3690,104332
3691,104333
3692,104335
3693,104336
3694,104337
3695,104338
3696,104339
3697,104341
3698,104342
3699,104343
3700,104345
3701,104346
3702,104347
3703,104348
3704,104349
3705,104352
3706,104353
3707,104355
3708,104356
3709,104357
3710,104358
3711,104359
3712,104360
3713,104361
3714,104362
3715,104363
3716,104364
3717,104365
3718,104366
3719,104367
3720,104368
3721,104370
3722,104371
3723,104372
3724,104373
3725,104374
3726,104375
3727,104377
3728,104378
3729,104379
3730,104380
3731,104382
3732,104383
3733,104385
3734,104386
3735,104387
3736,104388
3737,104389
3738,104390
3739,104392
3740,104393
3741,104395
3742,104396
3743,104397
3744,104399
3745,104400
3746,104401
3747,104403
3748,104404
3749,104405
3750,104406
3751,104407
3752,104411
3753,104413
3754,104414
3755,104415
3756,104416
3757,104418
3758,104419
3759,104420
3760,104421
3761,104422
3762,104423
3763,104425
3764,104427
3765,104428
3766,104429
3767,104430
3768,104431
3769,104432
3770,104433
3771,104434
3772,104436
3773,104437
3774,104438
3775,104439
3776,104440
3777,104441
3778,104442
3779,104443
3780,104444
3781,104446
3782,104447
3783,104448
3784,104449
3785,104450
3786,104451
3787,104452
3788,104453
3789,104454
3790,104455
3791,104456
3792,104457
3793,104459
3794,104461
3795,104462
3796,104463
3797,104464
3798,104465
3799,104467
3800,104468
3801,104469
3802,104470
3803,104471
3804,104474
3805,104475
3806,104476
3807,104477
3808,104478
3809,104481
3810,104483
3811,104484
3812,104485
3813,104486
3814,104487
3815,104488
3816,104489
3817,104490
3818,104491
3819,104492
3820,104493
3821,104494
3822,104495
3823,104496
3824,104497
3825,104498
3826,104500
3827,104503
3828,104504
3829,104505
3830,104507
3831,104508
3832,104509
3833,104511
3834,104513
3835,104514
3836,104515
3837,104516
3838,104517
3839,104518
3840,104519
3841,104521
